,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
6, , ,"[TRVch# 2479 Dt:31/10/2017] , Billno-SML072082017100010",1,6904,0,691,6213
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,305531,23763,22011,259757
8, , ,"[TRVch# 1149 Dt:06/10/2017] , Billno-SML07208092017-003",1,85883,0,2120,83763
9, , ,"[TRVch# 1150 Dt:06/10/2017] , Billno-SML07208092017-004",1,104217,20000,6153,78064
10, , ,"[TRVch# 1151 Dt:06/10/2017] , Billno-SML07208092017-005",1,89385,15,12614,76756
11, , ,"[TRVch# 2480 Dt:31/10/2017] , Billno-SML072082017100011",1,11038,0,0,11038
12, , ,"[TRVch# 2481 Dt:31/10/2017] , Billno-SML072082017100012",1,3748,3748,0,0
13, , ,"[TRVch# 2482 Dt:31/10/2017] , Billno-SML072082017100013",1,11260,0,1124,10136
14, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,5000,0,0,5000
15, , ,"[TRVch# 2490 Dt:31/10/2017] , Billno-SML072082017100008",1,5000,0,0,5000
0,Grand Total, , ,6,461656,20045,30650,410961
1,SML07-208-GSSS PEKHA,Total, ,6,461656,20045,30650,410961
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,169393,30,9719,159644
3, , ,"[TRVch# 1504 Dt:06/11/2017] , Billno-SML07208102017-001",1,14994,0,0,14994
4, , ,"[TRVch# 1505 Dt:06/11/2017] , Billno-SML07208102017-002",1,82893,15,1495,81383
5, , ,"[TRVch# 1506 Dt:06/11/2017] , Billno-SML07208102017-003",1,71506,15,8224,63267
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,292263,20015,20931,251317
7, , ,"[TRVch# 1507 Dt:06/11/2017] , Billno-SML07208102017-004",1,85883,0,2120,83763
8, , ,"[TRVch# 1508 Dt:06/11/2017] , Billno-SML07208102017-005",1,116533,20000,6153,90380
9, , ,"[TRVch# 1509 Dt:06/11/2017] , Billno-SML07208102017-006",1,89847,15,12658,77174
0,Grand Total, , ,6,751562,20045,28470,703047
1,SML07-208-GSSS PEKHA,Total, ,6,751562,20045,28470,703047
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,369899,0,0,369899
3, , ,"[TRVch# 450 Dt:30/12/2017] , Billno-SML072082017100017",1,369899,0,0,369899
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,170999,30,10439,160530
5, , ,"[TRVch# 1605 Dt:05/12/2017] , Billno-SML07208112017-001",1,16600,0,80,16520
6, , ,"[TRVch# 1606 Dt:05/12/2017] , Billno-SML07208112017-002",1,82893,15,1895,80983
7, , ,"[TRVch# 1607 Dt:05/12/2017] , Billno-SML07208112017-003",1,71506,15,8464,63027
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,210664,20015,18031,172618
9, , ,"[TRVch# 1608 Dt:05/12/2017] , Billno-SML07208112017-004",1,120817,20000,6633,94184
10, , ,"[TRVch# 1609 Dt:05/12/2017] , Billno-SML07208112017-005",1,89847,15,11398,78434
0,Grand Total, , ,6,393287,20045,27797,345445
1,SML07-208-GSSS PEKHA,Total, ,6,393287,20045,27797,345445
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,180994,30,9829,171135
3, , ,"[TRVch# 1678 Dt:05/01/2018] , Billno-SML07208122017-003",1,72648,15,8334,64299
4, , ,"[TRVch# 1679 Dt:05/01/2018] , Billno-SML07208122017-004",1,82893,15,1495,81383
5, , ,"[TRVch# 1680 Dt:05/01/2018] , Billno-SML07208122017-005",1,16600,0,0,16600
6, , ,"[TRVch# 2694 Dt:30/01/2018] , Billno-SML072082017100014",1,8853,0,0,8853
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,212293,20015,17968,174310
8, , ,"[TRVch# 1676 Dt:05/01/2018] , Billno-SML07208122017-001",1,91476,15,11815,79646
9, , ,"[TRVch# 1677 Dt:05/01/2018] , Billno-SML07208122017-002",1,120817,20000,6153,94664
0,Grand Total, , ,10,407258,22199,29106,355953
1,SML07-208-GSSS PEKHA,Total, ,10,407258,22199,29106,355953
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,5,178985,30,10426,168529
3, , ,"[TRVch# 1380 Dt:05/02/2018] , Billno-SML07208012018-003",1,73419,15,8401,65003
4, , ,"[TRVch# 1381 Dt:05/02/2018] , Billno-SML07208012018-004",1,83894,15,1514,82365
5, , ,"[TRVch# 1382 Dt:05/02/2018] , Billno-SML07208012018-005",1,16600,0,0,16600
6, , ,"[TRVch# 3185 Dt:28/02/2018] , Billno-SML072082017100021",1,3941,0,397,3544
7, , ,"[TRVch# 3186 Dt:28/02/2018] , Billno-SML072082017100020",1,1131,0,114,1017
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,228273,22169,18680,187424
9, , ,"[TRVch# 1378 Dt:05/02/2018] , Billno-SML07208012018-001",1,122916,20000,6153,96763
10, , ,"[TRVch# 1379 Dt:05/02/2018] , Billno-SML07208012018-002",1,92570,15,11883,80672
11, , ,"[TRVch# 3182 Dt:28/02/2018] , Billno-SML072082017100024",1,6449,0,644,5805
12, , ,"[TRVch# 3183 Dt:28/02/2018] , Billno-SML072082017100023",1,2154,2154,0,0
13, , ,"[TRVch# 3184 Dt:28/02/2018] , Billno-SML072082017100022",1,4184,0,0,4184
0,Grand Total, , ,12,605310,43322,40911,521077
1,SML07-208-GSSS PEKHA,Total, ,12,605310,43322,40911,521077
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,6,222134,30,16175,205929
3, , ,"[TRVch# 1266 Dt:05/03/2018] , Billno-SML07208022018-001",1,16600,0,0,16600
4, , ,"[TRVch# 1267 Dt:05/03/2018] , Billno-SML07208022018-002",1,84810,15,1514,83281
5, , ,"[TRVch# 1268 Dt:05/03/2018] , Billno-SML07208022018-003",1,75627,15,14661,60951
6, , ,"[TRVch# 3546 Dt:31/03/2018] , Billno-SML072082017100018",1,29477,0,0,29477
7, , ,"[TRVch# 3550 Dt:31/03/2018] , Billno-SML072082017100028",1,7810,0,0,7810
8, , ,"[TRVch# 3551 Dt:31/03/2018] , Billno-SML072082017100027",1,7810,0,0,7810
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,308176,43292,24736,240148
10, , ,"[TRVch# 1269 Dt:05/03/2018] , Billno-SML07208022018-004",1,123874,20000,6153,97721
11, , ,"[TRVch# 1270 Dt:05/03/2018] , Billno-SML07208022018-005",1,95488,15,18583,76890
12, , ,"[TRVch# 3547 Dt:31/03/2018] , Billno-SML072082017100019",1,43655,0,0,43655
13, , ,"[TRVch# 3548 Dt:31/03/2018] , Billno-SML072082017100025",1,23277,23277,0,0
14, , ,"[TRVch# 3549 Dt:31/03/2018] , Billno-SML072082017100026",1,21882,0,0,21882
15, ,15-2202-02-109-01-S00B-V-N-33-MATERIAL AND SUPPLY,Total,1,75000,0,0,75000
16, , ,"[TRVch# 3816 Dt:31/03/2018] , Billno-SML072082017100029",1,75000,0,0,75000
0,Grand Total, , ,6,571399,20045,27451,523903
1,SML07-208-GSSS PEKHA,Total, ,6,571399,20045,27451,523903
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,175000,0,0,175000
3, , ,"[TRVch# 897 Dt:27/04/2018] , Billno-SML072082018100001",1,175000,0,0,175000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,177037,30,9915,167092
5, , ,"[TRVch# 933 Dt:05/04/2018] , Billno-SML07208032018-003",1,75627,15,8401,67211
6, , ,"[TRVch# 934 Dt:05/04/2018] , Billno-SML07208032018-004",1,84810,15,1514,83281
7, , ,"[TRVch# 935 Dt:05/04/2018] , Billno-SML07208032018-005",1,16600,0,0,16600
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,219362,20015,17536,181811
9, , ,"[TRVch# 931 Dt:05/04/2018] , Billno-SML07208032018-001",1,95488,15,11383,84090
10, , ,"[TRVch# 932 Dt:05/04/2018] , Billno-SML07208032018-002",1,123874,20000,6153,97721
0,Grand Total, , ,5,365259,20045,21564,323650
1,SML07-208-GSSS PEKHA,Total, ,5,365259,20045,21564,323650
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,140797,30,3028,137739
3, , ,"[TRVch# 971 Dt:05/05/2018] , Billno-SML07208042018-001",1,17500,0,0,17500
4, , ,"[TRVch# 972 Dt:05/05/2018] , Billno-SML07208042018-002",1,88110,15,1514,86581
5, , ,"[TRVch# 973 Dt:05/05/2018] , Billno-SML07208042018-003",1,35187,15,1514,33658
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,224462,20015,18536,185911
7, , ,"[TRVch# 974 Dt:05/05/2018] , Billno-SML07208042018-004",1,128974,20000,6153,102821
8, , ,"[TRVch# 975 Dt:05/05/2018] , Billno-SML07208042018-005",1,95488,15,12383,83090
0,Grand Total, , ,5,365259,20045,21564,323650
1,SML07-208-GSSS PEKHA,Total, ,5,365259,20045,21564,323650
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,140797,30,3028,137739
3, , ,"[TRVch# 1342 Dt:05/06/2018] , Billno-SML07208052018-001",1,17500,0,0,17500
4, , ,"[TRVch# 1343 Dt:05/06/2018] , Billno-SML07208052018-002",1,88110,15,1514,86581
5, , ,"[TRVch# 1344 Dt:05/06/2018] , Billno-SML07208052018-003",1,35187,15,1514,33658
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,224462,20015,18536,185911
7, , ,"[TRVch# 1345 Dt:05/06/2018] , Billno-SML07208052018-004",1,128974,20000,6153,102821
8, , ,"[TRVch# 1346 Dt:05/06/2018] , Billno-SML07208052018-005",1,95488,15,12383,83090
0,Grand Total, , ,6,1365259,20045,21564,1323650
1,SML07-208-GSSS PEKHA,Total, ,6,1365259,20045,21564,1323650
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,140797,30,3028,137739
3, , ,"[TRVch# 1329 Dt:05/07/2018] , Billno-SML07208062018-003",1,35187,15,1514,33658
4, , ,"[TRVch# 1330 Dt:05/07/2018] , Billno-SML07208062018-004",1,88110,15,1514,86581
5, , ,"[TRVch# 1331 Dt:05/07/2018] , Billno-SML07208062018-005",1,17500,0,0,17500
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,224462,20015,18536,185911
7, , ,"[TRVch# 1327 Dt:05/07/2018] , Billno-SML07208062018-001",1,95488,15,12383,83090
8, , ,"[TRVch# 1328 Dt:05/07/2018] , Billno-SML07208062018-002",1,128974,20000,6153,102821
9, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,1000000,0,0,1000000
10, , ,"[TRVch# 208 Dt:31/07/2018] , Billno-SML072082018100003",1,1000000,0,0,1000000
0,Grand Total, , ,5,348713,20045,21564,307104
1,SML07-208-GSSS PEKHA,Total, ,5,348713,20045,21564,307104
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,123287,30,3028,120229
3, , ,"[TRVch# 1155 Dt:06/08/2018] , Billno-SML07208072018-001",1,17500,0,0,17500
4, , ,"[TRVch# 1156 Dt:06/08/2018] , Billno-SML07208072018-002",1,70600,15,1514,69071
5, , ,"[TRVch# 1157 Dt:06/08/2018] , Billno-SML07208072018-003",1,35187,15,1514,33658
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,225426,20015,18536,186875
7, , ,"[TRVch# 1158 Dt:06/08/2018] , Billno-SML07208072018-004",1,129938,20000,6153,103785
8, , ,"[TRVch# 1159 Dt:06/08/2018] , Billno-SML07208072018-005",1,95488,15,12383,83090
