,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
23, , ,"[TRVch# 1838 Dt:08/03/2018] , Billno-KNG07201022018-003",1,160896,60000,35415,65481
24, , ,"[TRVch# 1839 Dt:08/03/2018] , Billno-KNG07201022018-004",1,556360,155000,39661,361699
25, , ,"[TRVch# 1840 Dt:08/03/2018] , Billno-KNG07201022018-005",1,211901,0,21400,190501
26, , ,"[TRVch# 8301 Dt:31/03/2018] , Billno-KNG072012017100074",1,11064,11064,0,0
27, , ,"[TRVch# 8302 Dt:31/03/2018] , Billno-KNG072012017100075",1,26985,22635,176,4174
28, , ,"[TRVch# 8303 Dt:31/03/2018] , Billno-KNG072012017100076",1,11506,0,1150,10356
29, , ,"[TRVch# 8309 Dt:31/03/2018] , Billno-KNG072012017100083",1,3057,0,0,3057
30, , ,"[TRVch# 8310 Dt:31/03/2018] , Billno-KNG072012017100082",1,3057,0,0,3057
31, , ,"[TRVch# 8311 Dt:31/03/2018] , Billno-KNG072012017100080",1,115181,0,1804,113377
32, , ,"[TRVch# 8314 Dt:31/03/2018] , Billno-KNG072012017100068",1,241367,194664,36136,10567
33, , ,"[TRVch# 8315 Dt:31/03/2018] , Billno-KNG072012017100049",1,616,0,0,616
34, , ,"[TRVch# 8316 Dt:31/03/2018] , Billno-KNG072012017100064",1,120800,96275,24525,0
35, , ,"[TRVch# 8492 Dt:31/03/2018] , Billno-KNG072012017100099",1,4296,0,0,4296
36, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,9,10370,0,0,10370
37, , ,"[TRVch# 8377 Dt:31/03/2018] , Billno-KNG072012017100084",1,2834,0,0,2834
38, , ,"[TRVch# 8378 Dt:31/03/2018] , Billno-KNG072012017100085",1,191,0,0,191
39, , ,"[TRVch# 8379 Dt:31/03/2018] , Billno-KNG072012017100086",1,842,0,0,842
40, , ,"[TRVch# 8380 Dt:31/03/2018] , Billno-KNG072012017100087",1,752,0,0,752
41, , ,"[TRVch# 8381 Dt:31/03/2018] , Billno-KNG072012017100088",1,2704,0,0,2704
42, , ,"[TRVch# 8382 Dt:31/03/2018] , Billno-KNG072012017100089",1,1345,0,0,1345
43, , ,"[TRVch# 8383 Dt:31/03/2018] , Billno-KNG072012017100092",1,602,0,0,602
44, , ,"[TRVch# 8384 Dt:31/03/2018] , Billno-KNG072012017100093",1,850,0,0,850
45, , ,"[TRVch# 8385 Dt:31/03/2018] , Billno-KNG072012017100094",1,250,0,0,250
46, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,5,13501,0,0,13501
47, , ,"[TRVch# 8467 Dt:31/03/2018] , Billno-KNG072012017100100",1,500,0,0,500
48, , ,"[TRVch# 8468 Dt:31/03/2018] , Billno-KNG072012017100102",1,8281,0,0,8281
49, , ,"[TRVch# 8493 Dt:31/03/2018] , Billno-KNG072012017100096",1,1500,0,0,1500
50, , ,"[TRVch# 8508 Dt:31/03/2018] , Billno-KNG072012017100105",1,988,0,0,988
51, , ,"[TRVch# 8528 Dt:31/03/2018] , Billno-KNG072012017100095",1,2232,0,0,2232
52, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,2,14195,0,0,14195
53, , ,"[TRVch# 538 Dt:31/03/2018] , Billno-KNG072012017100090",1,9375,0,0,9375
54, , ,"[TRVch# 539 Dt:31/03/2018] , Billno-KNG072012017100091",1,4820,0,0,4820
0,Grand Total, , ,5,1373118,280000,40613,1052505
1,KNG07-201-GSSS  KHUNDIAN,Total, ,5,1373118,280000,40613,1052505
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,481741,65000,14834,401907
3, , ,"[TRVch# 484 Dt:06/04/2018] , Billno-KNG07201032018-001",1,287049,65000,60,221989
4, , ,"[TRVch# 485 Dt:06/04/2018] , Billno-KNG07201032018-002",1,194692,0,14774,179918
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,891377,215000,25779,650598
6, , ,"[TRVch# 486 Dt:06/04/2018] , Billno-KNG07201032018-003",1,160896,60000,120,100776
7, , ,"[TRVch# 487 Dt:06/04/2018] , Billno-KNG07201032018-004",1,481550,155000,519,326031
8, , ,"[TRVch# 488 Dt:06/04/2018] , Billno-KNG07201032018-005",1,248931,0,25140,223791
0,Grand Total, , ,7,1718264,305939,83718,1328607
1,KNG07-201-GSSS  KHUNDIAN,Total, ,7,1718264,305939,83718,1328607
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,300000,0,0,300000
3, , ,"[TRVch# 1289 Dt:29/05/2018] , Billno-KNG072012018100002",1,300000,0,0,300000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,492135,72000,23256,396879
5, , ,"[TRVch# 447 Dt:05/05/2018] , Billno-KNG07201042018-001",1,294549,72000,7340,215209
6, , ,"[TRVch# 448 Dt:05/05/2018] , Billno-KNG07201042018-002",1,197586,0,15916,181670
7, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,17115,0,0,17115
8, , ,"[TRVch# 528 Dt:05/05/2018] , Billno-KNG072012018100001",1,17115,0,0,17115
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,909014,233939,60462,614613
10, , ,"[TRVch# 449 Dt:05/05/2018] , Billno-KNG07201042018-003",1,83036,30000,6300,46736
11, , ,"[TRVch# 450 Dt:05/05/2018] , Billno-KNG07201042018-004",1,572338,203939,28269,340130
12, , ,"[TRVch# 451 Dt:05/05/2018] , Billno-KNG07201042018-005",1,253640,0,25893,227747
0,Grand Total, , ,9,1370581,305939,77402,987240
1,KNG07-201-GSSS  KHUNDIAN,Total, ,9,1370581,305939,77402,987240
2, ,00-8011-00-107-02-S00N-V-N-00- ,Total,2,31393,0,0,31393
3, , ,"[TRVch# 152 Dt:30/06/2018] , Billno-KNG072012018100008",1,25433,0,0,25433
4, , ,"[TRVch# 153 Dt:30/06/2018] , Billno-KNG072012018100007",1,5960,0,0,5960
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,436189,72000,21302,342887
6, , ,"[TRVch# 1692 Dt:08/06/2018] , Billno-KNG07201052018-001",1,260471,72000,7340,181131
7, , ,"[TRVch# 1693 Dt:08/06/2018] , Billno-KNG07201052018-002",1,175718,0,13962,161756
8, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,17115,0,0,17115
9, , ,"[TRVch# 1791 Dt:08/06/2018] , Billno-KNG072012018100006",1,17115,0,0,17115
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,871844,233939,56100,581805
11, , ,"[TRVch# 1694 Dt:08/06/2018] , Billno-KNG07201052018-003",1,83036,30000,6300,46736
12, , ,"[TRVch# 1695 Dt:08/06/2018] , Billno-KNG07201052018-004",1,577826,203939,28373,345514
13, , ,"[TRVch# 1696 Dt:08/06/2018] , Billno-KNG07201052018-005",1,210982,0,21427,189555
14, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,14040,0,0,14040
15, , ,"[TRVch# 1775 Dt:08/06/2018] , Billno-KNG072012018100005",1,14040,0,0,14040
0,Grand Total, , ,12,2366063,348811,81787,1935465
1,KNG07-201-GSSS  KHUNDIAN,Total, ,12,2366063,348811,81787,1935465
