,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
14, , ,"[TRVch# 456 Dt:31/03/2018] , Billno-KNG025372017100088",1,5323,0,0,5323
15, , ,"[TRVch# 470 Dt:31/03/2018] , Billno-KNG025372017100089",1,51346,0,0,51346
16, ,05-2029-00-103-02-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,2,20911,0,0,20911
17, , ,"[TRVch# 472 Dt:31/03/2018] , Billno-KNG025372017100081",1,10625,0,0,10625
18, , ,"[TRVch# 475 Dt:31/03/2018] , Billno-KNG025372017100086",1,10286,0,0,10286
19, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,4,333841,124362,20334,189145
20, , ,"[TRVch# 189 Dt:19/03/2018] , Billno-KNG025372017100067",1,12037,6778,144,5115
21, , ,"[TRVch# 43 Dt:08/03/2018] , Billno-KNG02537022018-003",1,178240,35000,19942,123298
22, , ,"[TRVch# 457 Dt:31/03/2018] , Billno-KNG025372017100074",1,122868,71088,0,51780
23, , ,"[TRVch# 474 Dt:31/03/2018] , Billno-KNG025372017100084",1,20696,11496,248,8952
24, ,05-2030-03-001-01-S00N-V-N-01-SALARIES,Total,1,92000,0,0,92000
25, , ,"[TRVch# 187 Dt:19/03/2018] , Billno-KNG025372017100085",1,92000,0,0,92000
26, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,7,584332,195564,48585,340183
27, , ,"[TRVch# 231 Dt:19/03/2018] , Billno-KNG025372017100068",1,12903,12903,0,0
28, , ,"[TRVch# 232 Dt:19/03/2018] , Billno-KNG025372017100069",1,9264,0,822,8442
29, , ,"[TRVch# 242 Dt:19/03/2018] , Billno-KNG025372017100076",1,137661,137661,0,0
30, , ,"[TRVch# 243 Dt:19/03/2018] , Billno-KNG025372017100077",1,27391,0,0,27391
31, , ,"[TRVch# 244 Dt:19/03/2018] , Billno-KNG025372017100080",1,42280,0,0,42280
32, , ,"[TRVch# 54 Dt:08/03/2018] , Billno-KNG02537022018-004",1,205830,45000,36472,124358
33, , ,"[TRVch# 55 Dt:08/03/2018] , Billno-KNG02537022018-005",1,149003,0,11291,137712
34, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,2,279022,71000,72569,135453
35, , ,"[TRVch# 56 Dt:08/03/2018] , Billno-KNG02537022018-006",1,78270,21000,22742,34528
36, , ,"[TRVch# 57 Dt:08/03/2018] , Billno-KNG02537022018-007",1,200752,50000,49827,100925
0,Grand Total, , ,7,1870366,472048,29286,1369032
1,KNG02-537-TEHSILDAR DEHRA,Total, ,7,1870366,472048,29286,1369032
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,2,1042583,294048,14385,734150
3, , ,"[TRVch# 50 Dt:06/04/2018] , Billno-KNG02537032018-001",1,788202,294048,855,493299
4, , ,"[TRVch# 51 Dt:06/04/2018] , Billno-KNG02537032018-002",1,254381,0,13530,240851
5, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,1,178240,35000,2028,141212
6, , ,"[TRVch# 52 Dt:06/04/2018] , Billno-KNG02537032018-003",1,178240,35000,2028,141212
7, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,2,370471,63000,12024,295447
8, , ,"[TRVch# 84 Dt:06/04/2018] , Billno-KNG02537032018-004",1,205830,63000,998,141832
9, , ,"[TRVch# 85 Dt:06/04/2018] , Billno-KNG02537032018-005",1,164641,0,11026,153615
