,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
14, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1287,0,0,1287
15, , ,"[TRVch# 2041 Dt:07/02/2018] , Billno-KNG102152017100066",1,1287,0,0,1287
16, ,08-2202-02-800-01-S00N-V-N-41-GIA GENERAL (Salary),Total,1,18955,0,0,18955
17, , ,"[TRVch# 2042 Dt:07/02/2018] , Billno-KNG102152017100067",1,18955,0,0,18955
0,Grand Total, , ,24,2416773,419001,245234,1752538
1,KNG10-215-GSSS ALAMPUR,Total, ,24,2416773,419001,245234,1752538
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,500000,0,0,500000
3, , ,"[TRVch# 678 Dt:31/03/2018] , Billno-KNG102152017100076",1,500000,0,0,500000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,652200,80000,79330,492870
5, , ,"[TRVch# 2353 Dt:08/03/2018] , Billno-KNG10215022018-001",1,428514,80000,31223,317291
6, , ,"[TRVch# 2354 Dt:08/03/2018] , Billno-KNG10215022018-002",1,223686,0,48107,175579
7, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,3,9026,0,0,9026
8, , ,"[TRVch# 8789 Dt:31/03/2018] , Billno-KNG102152017100077",1,3796,0,0,3796
9, , ,"[TRVch# 8790 Dt:31/03/2018] , Billno-KNG102152017100078",1,1744,0,0,1744
10, , ,"[TRVch# 8833 Dt:31/03/2018] , Billno-KNG102152017100086",1,3486,0,0,3486
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1048174,339001,165904,543269
12, , ,"[TRVch# 2355 Dt:08/03/2018] , Billno-KNG10215022018-003",1,168076,67000,41143,59933
13, , ,"[TRVch# 2356 Dt:08/03/2018] , Billno-KNG10215022018-004",1,642628,272001,91938,278689
14, , ,"[TRVch# 2357 Dt:08/03/2018] , Billno-KNG10215022018-005",1,237470,0,32823,204647
15, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,4,54620,0,0,54620
16, , ,"[TRVch# 8834 Dt:31/03/2018] , Billno-KNG102152017100088",1,37800,0,0,37800
17, , ,"[TRVch# 8835 Dt:31/03/2018] , Billno-KNG102152017100090",1,1900,0,0,1900
18, , ,"[TRVch# 8989 Dt:31/03/2018] , Billno-KNG102152017100091",1,1900,0,0,1900
19, , ,"[TRVch# 8990 Dt:31/03/2018] , Billno-KNG102152017100089",1,13020,0,0,13020
20, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,3,11162,0,0,11162
21, , ,"[TRVch# 8831 Dt:31/03/2018] , Billno-KNG102152017100084",1,5719,0,0,5719
22, , ,"[TRVch# 8832 Dt:31/03/2018] , Billno-KNG102152017100085",1,4109,0,0,4109
23, , ,"[TRVch# 9013 Dt:31/03/2018] , Billno-KNG102152017100083",1,1334,0,0,1334
24, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,2,5312,0,0,5312
25, , ,"[TRVch# 8830 Dt:31/03/2018] , Billno-KNG102152017100074",1,2933,0,0,2933
26, , ,"[TRVch# 8972 Dt:31/03/2018] , Billno-KNG102152017100073",1,2379,0,0,2379
27, ,08-2202-02-800-01-S00N-V-N-41-GIA GENERAL (Salary),Total,2,37910,0,0,37910
28, , ,"[TRVch# 3086 Dt:16/03/2018] , Billno-KNG102152017100075",1,18955,0,0,18955
29, , ,"[TRVch# 8988 Dt:31/03/2018] , Billno-KNG102152017100092",1,18955,0,0,18955
30, ,19-2235-60-800-73-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,3,84727,0,0,84727
31, , ,"[TRVch# 2461 Dt:31/03/2018] , Billno-KNG102152017100082",1,72822,0,0,72822
32, , ,"[TRVch# 2462 Dt:31/03/2018] , Billno-KNG102152017100094",1,5014,0,0,5014
33, , ,"[TRVch# 2463 Dt:31/03/2018] , Billno-KNG102152017100095",1,6891,0,0,6891
34, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,13642,0,0,13642
35, , ,"[TRVch# 546 Dt:31/03/2018] , Billno-KNG102152017100087",1,13642,0,0,13642
0,Grand Total, , ,9,4277396,446501,103548,3727347
1,KNG10-215-GSSS ALAMPUR,Total, ,9,4277396,446501,103548,3727347
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,4,2500000,0,0,2500000
3, , ,"[TRVch# 1146 Dt:25/04/2018] , Billno-KNG102152018100009",1,200000,0,0,200000
4, , ,"[TRVch# 342 Dt:16/04/2018] , Billno-KNG102152018100001",1,1000000,0,0,1000000
5, , ,"[TRVch# 343 Dt:16/04/2018] , Billno-KNG102152018100002",1,500000,0,0,500000
6, , ,"[TRVch# 344 Dt:16/04/2018] , Billno-KNG102152018100003",1,800000,0,0,800000
7, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,726804,97000,35819,593985
8, , ,"[TRVch# 641 Dt:06/04/2018] , Billno-KNG10215032018-001",1,502408,97000,9555,395853
9, , ,"[TRVch# 642 Dt:06/04/2018] , Billno-KNG10215032018-002",1,224396,0,26264,198132
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1050592,349501,67729,633362
11, , ,"[TRVch# 643 Dt:06/04/2018] , Billno-KNG10215032018-003",1,168076,25000,7471,135605
12, , ,"[TRVch# 644 Dt:06/04/2018] , Billno-KNG10215032018-004",1,645046,324501,29570,290975
13, , ,"[TRVch# 645 Dt:06/04/2018] , Billno-KNG10215032018-005",1,237470,0,30688,206782
0,Grand Total, , ,12,3486380,951182,103800,2431398
1,KNG10-215-GSSS ALAMPUR,Total, ,12,3486380,951182,103800,2431398
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,804207,97000,36050,671157
3, , ,"[TRVch# 3715 Dt:29/05/2018] , Billno-KNG102152018100015",1,147647,0,0,147647
4, , ,"[TRVch# 689 Dt:05/05/2018] , Billno-KNG10215042018-004",1,226632,0,26473,200159
5, , ,"[TRVch# 690 Dt:05/05/2018] , Billno-KNG10215042018-005",1,429928,97000,9577,323351
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,1835573,854182,67750,913641
7, , ,"[TRVch# 3713 Dt:29/05/2018] , Billno-KNG102152018100012",1,124659,66354,0,58305
8, , ,"[TRVch# 3714 Dt:29/05/2018] , Billno-KNG102152018100014",1,164643,0,0,164643
9, , ,"[TRVch# 3716 Dt:29/05/2018] , Billno-KNG102152018100016",1,486477,438327,0,48150
10, , ,"[TRVch# 686 Dt:05/05/2018] , Billno-KNG10215042018-001",1,237470,0,30709,206761
11, , ,"[TRVch# 687 Dt:05/05/2018] , Billno-KNG10215042018-002",1,651910,324501,29570,297839
12, , ,"[TRVch# 688 Dt:05/05/2018] , Billno-KNG10215042018-003",1,170414,25000,7471,137943
13, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,2,15400,0,0,15400
14, , ,"[TRVch# 2867 Dt:19/05/2018] , Billno-KNG102152018100019",1,1900,0,0,1900
15, , ,"[TRVch# 2868 Dt:19/05/2018] , Billno-KNG102152018100018",1,13500,0,0,13500
16, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,831200,0,0,831200
17, , ,"[TRVch# 168 Dt:19/05/2018] , Billno-KNG102152018100017",1,831200,0,0,831200
0,Grand Total, , ,15,7062236,557997,92849,6411390
1,KNG10-215-GSSS ALAMPUR,Total, ,15,7062236,557997,92849,6411390
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,2498940,0,0,2498940
3, , ,"[TRVch# 1230 Dt:30/06/2018] , Billno-KNG102152018100021",1,2498940,0,0,2498940
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,910060,213496,29631,666933
5, , ,"[TRVch# 2150 Dt:08/06/2018] , Billno-KNG10215052018-001",1,468654,97000,9607,362047
6, , ,"[TRVch# 2151 Dt:08/06/2018] , Billno-KNG10215052018-002",1,190276,0,20024,170252
7, , ,"[TRVch# 2273 Dt:08/06/2018] , Billno-KNG102152018100032",1,251130,116496,0,134634
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1062122,344501,63218,654403
9, , ,"[TRVch# 2152 Dt:08/06/2018] , Billno-KNG10215052018-003",1,170414,25000,7471,137943
