,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
9, , ,"[TRVch# 637 Dt:07/07/2018] , Billno-MDI02260062018-004",1,116379,0,7104,109275
0,Grand Total, , ,8,443305,50000,39005,354300
1,MDI02-260-PRINCIPAL GSSS KUTGARH,Total, ,8,443305,50000,39005,354300
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,124723,0,10233,114490
3, , ,"[TRVch# 2000 Dt:09/08/2018] , Billno-MDI02260072018-001",1,124723,0,10233,114490
4, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1588,0,0,1588
5, , ,"[TRVch# 3029 Dt:31/08/2018] , Billno-MDI022602018100013",1,1588,0,0,1588
6, ,08-2202-01-101-03-S00N-V-N-05-OFFICE EXPENSES,Total,1,2445,0,0,2445
7, , ,"[TRVch# 2020 Dt:09/08/2018] , Billno-MDI022602018100008",1,2445,0,0,2445
8, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,7020,0,0,7020
9, , ,"[TRVch# 2019 Dt:09/08/2018] , Billno-MDI022602018100007",1,7020,0,0,7020
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,307529,50000,28772,228757
11, , ,"[TRVch# 2001 Dt:09/08/2018] , Billno-MDI02260072018-002",1,99698,25000,18060,56638
12, , ,"[TRVch# 2002 Dt:09/08/2018] , Billno-MDI02260072018-003",1,64414,25000,2030,37384
13, , ,"[TRVch# 2003 Dt:09/08/2018] , Billno-MDI02260072018-004",1,134154,0,7113,127041
14, , ,"[TRVch# 2887 Dt:27/08/2018] , Billno-MDI022602018100011",1,9263,0,1569,7694
